id_customer,label
c5197d0bd68e8adf4b04d25b5624766b986666d2,winter_hp
c5104b04c3f65c0ca7885adaab5ec64cca4d1bd0,winter_hp
c4edfec66497625264612089a4c4abbc9838d8f1,winter_hp
c53773a5de041e031120f56b942f4496ea5e711f,winter_hp
80c92206f5303b3c45f86fb73b459ea2dd6a6611,winter_hp
80ba4babc7a80f7c52f338f0f6732f8fbfcc3cf1,winter_hp
c5452e4faba9b854e0453d851cfe4abf86b063df,winter_hp
80b132aefb872c7afa3b905feb7fc7e272173f4d,winter_hp
c513b793c86fb66fbb907d1bebcc09c375010ad5,winter_hp
c4e5380088e07533afa54cafc9d073d762d1746a,winter_hp
80ca726bf419f204cc696472c5ba9ff1704a2d57,winter_hp
c4e88b28636d7b0208f0e09c5d2d555884a638bc,winter_hp
80b997b22e66c4728b0bfb7e12b8e0d1de3f4b8f,winter_hp
c52139a412acdba92bbdec8be5dc20558f536f25,winter_hp
c4e1e7400ff41e2581766bf0c5ba599c1a417408,winter_hp
c50ae9a5e7f945c1331b6adb2b11da6ccdef9684,winter_hp
c50c9825058103f98c7966787ea359615211e063,winter_hp
c520c73ca3e387a90d2b1cc370d1c3148bf0341c,winter_hp
c5056d0dec57672c476eb584b2f3a8eebea58243,winter_hp
c5148db563037364f22c3b3d02f89049269a3e0b,winter_hp
c55b2947642cfb2f7222723230d94f048d1b1ed1,winter_hp
c52b50ac2924d736db5b0e934e519c57ca9d6a6c,winter_hp
80992d74e7a9c6c599eb6952980bf06e7654f0e8,no_hp
c5006209c43fe86ebc9c6ebbc8e52787e5fb8019,no_hp
c55fe959c17439b29e11205dca57a23fcdaa5e19,no_hp
8094a48dccd02013e1366217402a703370708e46,no_hp
c4fe1a1958cb384562100489244591501894b063,no_hp
c4fd29484f800c7b72e29ba18df66c94b2e50d7f,no_hp
c4e047a86aea81fd24528cf42d6307887d4d78d1,no_hp
c50d5073b279f3531749b1ab6da8544dae66eefa,no_hp
80b75cda5daa9878daff1a55e9be854a157e2341,no_hp
c56d4005951fac9faf1ffb10969a4f90def69116,no_hp
c4e72c750a50309d98de8c54ddfe4c1fd1fbf2fd,no_hp
80b18ab818cf6727c399a2884a7a2183aa4bb142,no_hp
c520d10389fb2402c39e8aad88f82fdf9565fb81,no_hp
c5374854cb6e9e797e48116e591dcb9163ac67c6,no_hp
c57638bb29128ffb37d84ddf68ba0a9c6d9f673c,no_hp
c57352483c5204f4ec231bb82739930e8bb7cb5d,no_hp
c4feb216014a5c6bc8839fcb8be4ff84e123bfa0,no_hp
c54a48686a2f4143253460a3fe624d51bc8b5e59,no_hp
c54e1b6388b41ad29cbcda9321aacc306bf24fa7,no_hp
c502f7f010ef7e65801e7ee680f598bfe4959506,no_hp
c4ebb4162a3d79763ceca146f4e95a2081f0c027,no_hp
c5431c8e23d5ca42c598dac76637df3109fcc707,no_hp
c565abe6f24af5eae239342f941d7a6a5046d73a,no_hp
c4ded7b9a96904aa229e50e4969b265cd76a2450,no_hp
80d443f81c9f54ee436ba96898ea3e4161fd4de5,no_hp
c5769a73f44df0407d0fff70a7d2c82be285b922,no_hp
c55cedadbace61ace247b31cb54664ff5e5a65fe,no_hp
c55daddb173027f832a683573c846a482d057d45,no_hp
80b959d3708bcf355405ae70846027ad69ef2a62,no_hp
c4ea04b4cdff63b425e18f6c4a3ca67d9ab8d435,no_hp
80d6b16e6e9c6d1585db5c98cd147c727214f06d,no_hp
c52b2cf5d58585f996d01e5b3e7035378d50d517,no_hp
c51947ab8f23a5b864a7738e80e0d9595715c9da,no_hp
c53a3dbe2223da2a91d376e9b81cea9a65d3741b,no_hp
c52db4ab62a0b2100e838f0aa06b2a1cfdd31749,no_hp
c575176d48a7adfcee93361457d5ea462488fafe,no_hp
80d304d332a8d595804d7437e609f266f03bf43b,no_hp
c4dc13ab26911e3484866270ade4388d7d6508d0,no_hp
c576d448f14a3b52dce5d408f46f0cdce7577b28,no_hp
c4e6847de1029d83b679b08da5d0c70bca59f971,no_hp
80d73bd2ac06d9c79ad1c76c295f0e45578a3377,no_hp
80995ffa5c232072b84aadd4eca41b5fe9988f73,no_hp
c56b7f1e60ec27f7aa490f4eb00dca98a2f5a5a6,no_hp
c4f104a355e8fabfad00162eb5224e37bf3a85ff,no_hp
c54b813a818723736bb2f9fff4626ca38f3acad4,no_hp
c4fbe3262e8a9f8361643c2fcabd602640408e3a,no_hp
c53f27e3c14a4e833008254a3beaee4a492e6c6a,no_hp
80ad6426b2efd32cdc8cc5205c67b1bcb33e6714,no_hp
c5461938ba0df0ad309b93c55247b1207a67036f,no_hp
c508f043fb86f226d152bed5a6705c806b9f0512,no_hp
c529283b5821663950387122bad67e71334c8d6c,no_hp
c4f9bd17b1f3fc811adc4d36e3c46f32580b7426,no_hp
c5703e473d56bb29199320e14692704d87e9cb1f,no_hp
80d70832684422cecceed956fa5b1353d554c239,no_hp
c4e5b0608ec0b2c27d0035e48b409ace1eaece03,no_hp
c5782d68e90c92f42e5c86d96eaeac59e91652e8,no_hp
