id_customer,label
b98e08baf1cc99e66f3738c3dbbf9f87ec83b563,winter_hp
b990a44cb3dcd1e07ed089ca180ade4356015b5d,winter_hp
b997b4f5a25d91585cb228683e56b1683c24d062,winter_hp
b98fc77eb1648fc9c628a15294bad20a8b4034b1,winter_hp
b9a41c46e7b83394150e683bd8fa2d7c69e260f8,winter_hp
b98a8d80559ae229f73dea967e2b8e57e31af653,winter_hp
b9a74708bc503915512c9f92cd1c30f95b312e19,no_hp
b9857a6db65b3430d29b6fe5eb675be0f1c29582,no_hp
b99586916ef6adbfef741ed38c7258d469507d24,no_hp
b97efef2d9a4f1dadaf73b45d16d87e8469caa3d,no_hp
b9a3222c6c474c961de7a373fb74dcbe55d3ae39,no_hp
b9a7456b8e56833781814cdc716c9d40ef37907c,no_hp
b9a74d4f5ba6946674af5affaa9f7f8f5b021dd3,no_hp
b99903a313f1580eae6410f1d3d0c30484d5e483,no_hp
b9aa665a7ca33cec76e6330da96925ff2db38e47,no_hp
