id_customer,label
9f4c9421b7df373fb6dd699a1dd6d8838f97254e,winter_hp
9f42c2ba282d993edb0f97aabc6377a6c9d035b5,winter_hp
9f747d00c56e6e5e59806a6345e180ea9b240bc2,winter_hp
9f61f2949c137144692c3a5719e1aab845d7e339,winter_hp
9f62d13c8a74dc7cf8ba04293155915ad8071c55,winter_hp
9f602f1f46d0a48e4975349da96c9eb48c007eb1,winter_hp
9f49459459dc375bb40ff1b6ed5e433fee2e0046,winter_hp
9f6b983389246ebe4fb49a66846efb5d82960b3e,winter_hp
9f7b016cd38a1846d4d3cb6e8f8e3a293bc93d69,no_hp
9f42edd26f53ec965bbc8cb1b77c3b9c1f299ea2,no_hp
9f43e3ba39ab1e941cb4156b08fb8669c7c1f6cf,no_hp
9f7e15108c69f3448a457a1002f9388dcbffe3ef,no_hp
9f517dc6dffbb59ead02bd659ad64b083ea23e5c,no_hp
9f65d66dee6cbb8545859ea5602446aa841d2350,no_hp
9f726097d1ac8073ecd509212ffaa1bfa996b30a,no_hp
9f7f46e048e560301456aa30d0670d52b1dab687,no_hp
9f40f6eb28be00746d31304142324e208c36e58e,no_hp
9f4d7cff8abc41507aad3fc9f964da8ab7260125,no_hp
