id_customer,label
16eb3dd2378636fc14f08d0cc710c2d003fba05a,winter_hp
49cf94b561a5170e6b903110992264b4f79651b2,winter_hp
4a096d44bcabb41f3af55819698c840e91559e19,winter_hp
16936b13d8a5e336a84c9d146ec4a27612fae363,winter_hp
49c99284bd1e0c9d4d5cb69a7ceeb37fe5461079,winter_hp
49f427d36c05585f500fb059036bffd6b31534c0,winter_hp
17131189cb6f960cbfca1aeac13e96e1a8bbfcfc,winter_hp
170f201e5a85d4ee8871ba4abb4f6dfe9e31b240,winter_hp
17044a78cbc9cdd87fb1343b4ad9b9171078cab0,winter_hp
4993c9a047ad942118d7bfac061b30d9fac57705,winter_hp
1717a862bb6d07f34f13ccc07c6787aa81bc7960,winter_hp
49c818e3ba9e3fea2c75df663b899696bf30470c,winter_hp
4a15f335726017f7d4f49479c046cf81da2aa9e8,winter_hp
16cec739c353b734bd1ad742fca1f9b35351f0d3,winter_hp
1719bee8c96716d650f0935ec5806ab2cef322fe,winter_hp
49c247304d2962af2051cab718297b8beaf50be7,winter_hp
16f64a1de5989db677820949d2e8bedc528c7f0a,winter_hp
49bcae7f1e13080457bce81ffad281fabc57768c,winter_hp
16976759681ec6bd48461a0f82cdc4e040d455b6,winter_hp
498d28e5fda59a4220533b6a6f865116f2d6d399,winter_hp
4a27c828590e60413ed0d30ae87a74d9491b78f5,winter_hp
49c84eb2c3f5df7d486a7b06bc15e275cc2396db,winter_hp
170a6454e9e0ea75aa2da6dc188ec49a16ee4add,winter_hp
1720efaccd2ebe9702e6029a7125bf654f06b7d4,winter_hp
49c16f29bfd2a0ed53d4113b53b17c9429d90ad4,winter_hp
498d17a8b198d5b5c17cf2391f692a31b5c80dd8,winter_hp
49ce0ee4a0755a88fd2f36d92725f52721b712db,winter_hp
499acffd9ffcc091bac8657ca00f50ee1d6ba648,winter_hp
4a078910f823156968e16c934820239760310f95,winter_hp
499a9f8ba720e78ad441428847a9ac3a8cd75dee,winter_hp
49c96311ff01579717bf6d65c71fed3decd794d2,winter_hp
49de54e980e44f3261cee22a6ad683dfd5e49a8f,winter_hp
170fb98aad4e63099e897a96a156c8529ab30002,winter_hp
169360e1219c3a63f9f5d833e10f4d783ef37cf8,winter_hp
16c2c30dec28a693ae079a253225b8d512362d93,winter_hp
49ce32b43a2d74434ebff99b055fdad94de6d54d,winter_hp
49fd25f68f641cb9cb318e79b029ff19ec26620c,no_hp
169e6455493acbfa5af06c1b15a40d1f650502f3,no_hp
16b265e1aac272c40a5972f5c8ea12a1515caa2a,no_hp
16c746f21df1dcf5949b00e0cf9d977a223060e6,no_hp
16f87d8f5ae33aaf39ad19a3aae1d69cf253e0a5,no_hp
170f919d7bd4ca13cfad5145b6cec2501c6ca733,no_hp
49b1202c914625267e805967a3bfecef0f3642f8,no_hp
16d347cc6dbf392a0d8869fd732d4e1990d4d349,no_hp
4a1bff150f966c26be993a1da942f3e6e28d6ec4,no_hp
1695b0fe7f477fe52ffb03c75b539bd8ce8f1d33,no_hp
16f6955d69454e5e510f72904b7ac8ed75f8bc6a,no_hp
49e60ccb9e16759e2126f31062c4499c5337c4db,no_hp
1711e921a0991a78bcdbabdbc9b9312ec02b95c0,no_hp
17196d2bb997f57b218ab5f7eda007835fe61139,no_hp
4a052d9f026519052497ba5bec55802ad37329ad,no_hp
168c4c9b1911a852ff0acc0d8f8278edb16fc80e,no_hp
1715d5c76d402dd078ccfd1b5aae1db6e5ac70cc,no_hp
16936f0d904ee00ad17f50fb1a16d1838528c170,no_hp
49bccb64e640584c094bae541dac89ecd01b3430,no_hp
4a0cb3375a0d6e7644a7479a9078b25301a2aaa6,no_hp
4a15219aa8fe24d826447805cee137d225c46f93,no_hp
16f2153a1ff69fa0b4956ba76d4ed36106f77a16,no_hp
16ceac808e214214cf839854662abc62b829dbaa,no_hp
168fbe7454ff168d47173ff985bb103725b53b73,no_hp
16cee354e9cf56979bcf6f5621200ccf5a249e24,no_hp
49df0c1b80404c20d2b367772fc266151143dfcf,no_hp
171f120916065ac4cb482761921eb9ebc9398bd0,no_hp
49a71122e799dc26f29fc4837c93bd33d8587d6d,no_hp
4a2077535286d629a45349913b64752a32818f7e,no_hp
16e260e572acfd0db120f2b8cef7ae473fdd828e,no_hp
16dd62d3d44a45959b532c0527db839098beb043,no_hp
16f4a8c5c2746f9d624eb0d81251b8e3905d2f2c,no_hp
49c312ffec40042a068e78677491ed3e7b91ac5e,no_hp
499dfa863ad486e09f47266b109a828981d6ccfe,no_hp
16f03a4e6a1e12b617eb0f15e735d44e9ce25938,no_hp
16cfae53c3c5530d85101301bb2f9978efe9d391,no_hp
49fcc85e5dcab5f53b4b05d7ba1d33f6dec33050,no_hp
170c2fc70759497ce17d59f718453170c23bcfe8,no_hp
49ee0eaebaa2e6901ab09f98c5d1e6ab92c36524,no_hp
16b533568f7fe76da249dfaf46114080a40d3d09,no_hp
49a2d89cb55e81bca8422a9d7c6eefebce6d00bb,no_hp
16ac5682c13b36c5b488626bd01b8ceb194fb135,no_hp
16c31f97225d968eb393fa95623ef2dd0048a75a,no_hp
49d91697004a791b8e23172888786c53886ff28d,no_hp
49b82d50556604437e00b0c7e93290a4fa0ec061,no_hp
49b38850f2815a7c0fe88c2dcd7ef61a3cdef566,no_hp
16a58f183fd8a58d557e5a18743a4a4013dcf9c2,no_hp
49b116c715a6e629aa4988dc1858d9887a32b527,no_hp
49b4009f82a3f5381eaa893eda40a63c209adb40,no_hp
49b702be87462677dc2363315988a61c28ccab6d,no_hp
172a870ae468d039d8f73a841aece4bd7504404f,no_hp
